#Time	June	Oct	Mar
244620	0.87349988	0.876287982	0.866177204
244943	0.873500023	0.876288471	0.866177708
245159	0.873506441	0.876288791	0.866177724
245160	0.873506496	0.876296802	0.866179935
245232	0.873506515	0.876300179	0.866181772
245521	0.873511376	0.876315606	0.866197231
245784	0.873512273	0.876355314	0.866203238
245927	0.873513595	0.87635614	0.866203531
245946	0.873528236	0.876356928	0.866204953
245947	0.873528999	0.8763579	0.866206094
246552	0.873549975	0.876383556	0.86620617
246566	0.87356804	0.876392705	0.866206805
247082	0.873570387	0.876454146	0.866209885
247720	0.873580343	0.876458255	0.866253761
248086	0.87358694	0.876463097	0.866259915
249000	0.873596673	0.876463818	0.866260233
249092	0.873603125	0.87648035	0.866272009
249124	0.873604567	0.876484344	0.866273513
249361	0.87360691	0.876492215	0.871641249
249447	0.873606995	0.87654529	0.87173903
249507	0.873625119	0.87654808	0.871753847
249508	0.873644465	0.876564354	0.871753894
249631	0.873662013	0.876566839	0.871765113
250025	0.873672626	0.876573163	0.871766493
250102	0.873691905	0.876575186	0.871861411
250354	0.873715865	0.876583647	0.871862178
250371	0.873726343	0.876585364	0.871862709
250736	0.873885634	0.87658597	0.871865329
250821	0.8738874	0.876588421	0.871872199
250824	0.87388744	0.876609508	0.871872312
250913	0.873888965	0.876610908	0.871885239
251080	0.873917318	0.876619311	0.871897587
251115	0.873944452	0.876630808	0.871898927
251483	0.873963574	0.8766321	0.871899098
251529	0.873975529	0.876633284	0.871907888
251697	0.873977541	0.876633419	0.871907903
252039	0.87398014	0.87665238	0.871908332
252409	0.873980594	0.876653901	0.871947249
252594	0.874014396	0.876658928	0.87195176
252664	0.874024687	0.87666068	0.871952862
253146	0.874024723	0.876661294	0.871962177
253344	0.874025939	0.876662768	0.871976544
253931	0.874026053	0.87667946	0.872005345
254074	0.874028227	0.87667987	0.872005938
254249	0.874043952	0.87668091	0.872006428
254322	0.874052317	0.876702258	0.872010605
254517	0.874079018	0.87670298	0.872023434
254815	0.874110947	0.876704008	0.872023798
255225	0.87414109	0.876712289	0.87202471
255267	0.874146699	0.876727155	0.872031184
255407	0.874159505	0.876728081	0.872033492
255560	0.874164767	0.876791825	0.872033934
256132	0.874165654	0.876793305	0.872067938
256207	0.874171984	0.876857422	0.872069596
256650	0.874179088	0.876895971	0.872071793
256799	0.87419882	0.876914514	0.87207253
256918	0.874204579	0.876934064	0.87207269
257621	0.874217553	0.876960122	0.872073007
257815	0.874226171	0.876988479	0.872073242
257828	0.874227651	0.876995722	0.872080744
257869	0.874234022	0.877045555	0.872080918
257997	0.874243917	0.877046972	0.872083367
258032	0.874256808	0.877047924	0.872083864
258094	0.874262045	0.877059555	0.872085244
258130	0.874272493	0.877066462	0.872085741
258141	0.874273244	0.877092526	0.872085915
258371	0.874281955	0.877096375	0.872086197
258422	0.874293673	0.877197775	0.872086355
258638	0.874317107	0.877199212	0.872087309
258653	0.874320059	0.877222354	0.872121394
258659	0.874334392	0.877222728	0.87212391
258670	0.874343401	0.87722367	0.87212461
258922	0.874356369	0.87723145	0.872124857
258936	0.874364163	0.877237389	0.872125049
258971	0.87437499	0.877239467	0.8721426
258992	0.874375968	0.877240825	0.872143207
259007	0.874388936	0.877242214	0.872148355
259013	0.874394259	0.877263434	0.872234053
259028	0.874416311	0.877321267	0.872235632
259070	0.874429375	0.877322753	0.87223679
259088	0.874432667	0.877324597	0.872240417
259113	0.874441378	0.877325443	0.87226351
259140	0.874441396	0.877325772	0.87227565
259141	0.874441778	0.877326217	0.872288156
259150	0.874449989	0.877328508	0.872295923
259153	0.874454217	0.87734219	0.872296285
259159	0.874462428	0.877352792	0.872313375
259171	0.874471437	0.877359286	0.872316165
259176	0.87448577	0.877367719	0.872325387
259182	0.874497487	0.877369078	0.872335828
259183	0.874507382	0.877370215	0.872336864
259187	0.874520446	0.877376677	0.872338062
259200	0.874532409	0.877378209	0.872339304
259300	0.88294223	0.877378678	0.872340153
259450	0.882978471	0.877497255	0.872340594
261780	0.882978716	0.877497272	0.872341038
262552	0.882988373	0.877498118	0.872341875
264255	0.882988566	0.877501438	0.872342277
265139	0.882990265	0.877509706	0.872343861
265223	0.882990385	0.877517713	0.872359378
265532	0.882993004	0.877519704	0.87236058
265820	0.882999095	0.877527999	0.87249938
266133	0.883002497	0.877592919	0.872643853
266314	0.883002929	0.877630233	0.872671931
266330	0.883003445	0.877630891	0.872673461
266740	0.883003809	0.877667756	0.872678421
267339	0.883005444	0.877668921	0.872678516
267415	0.883005672	0.877671769	0.872679781
267620	0.883012454	0.87767935	0.872681552
267661	0.88301257	0.87767954	0.87268332
267809	0.883012846	0.877680592	0.87268614
268332	0.883082053	0.877680602	0.872687962
268363	0.883087862	0.877697086	0.872688048
268864	0.883088389	0.877698206	0.87269616
269427	0.883090253	0.87770667	0.872701967
269464	0.883091265	0.877708301	0.872711579
270055	0.883092991	0.877715777	0.872711609
270397	0.883094595	0.877716544	0.872711735
270438	0.883096668	0.877717082	0.872712561
271035	0.8830969	0.877740116	0.872714039
271095	0.883098811	0.877749371	0.872714555
271578	0.883101127	0.877752349	0.872716261
271650	0.883105412	0.877752931	0.872717269
271895	0.883107717	0.877761023	0.872718937
271951	0.883110941	0.877774225	0.872719878
272041	0.88311136	0.877783876	0.87272175
272741	0.883116246	0.877787248	0.872723121
273106	0.883116477	0.877806637	0.872723254
273450	0.883126602	0.877807573	0.872723316
273461	0.88312662	0.877821867	0.872724429
273844	0.883128984	0.87782928	0.872725287
273914	0.883132595	0.877860697	0.872759504
274130	0.883156583	0.877880175	0.87276533
274594	0.883158433	0.8778864	0.872784095
274644	0.883160446	0.877887096	0.872784182
276310	0.883163451	0.877894514	0.872784913
276340	0.883163548	0.877900739	0.872786444
276363	0.883165799	0.877901844	0.872786461
276396	0.883175706	0.877913978	0.872786524
276906	0.883177954	0.877914121	0.87278703
277190	0.883181265	0.877920084	0.872788289
277291	0.883198777	0.87792841	0.872800361
277933	0.883203324	0.877938982	0.872807558
278088	0.883239142	0.877943094	0.872808597
278155	0.883239977	0.877947907	0.872817366
278302	0.883241268	0.877974151	0.872828042
278563	0.883241286	0.877976746	0.872829527
278566	0.883241304	0.877987302	0.872830403
278579	0.883249499	0.877989121	0.872831089
278618	0.883250601	0.877999277	0.872831797
278662	0.883252361	0.877999294	0.872832197
278676	0.883254053	0.878019971	0.872841449
278692	0.883258023	0.878028644	0.872844518
278697	0.883259602	0.878030757	0.872848034
278710	0.883261807	0.878048035	0.872848839
279558	0.883263643	0.878053305	0.872849043
279562	0.883268087	0.878054021	0.872849987
279641	0.883282877	0.878061708	0.872850466
279655	0.883285253	0.878068136	0.872851379
279658	0.883294501	0.878084827	0.872851491
279676	0.883299241	0.878091566	0.872852396
279727	0.883302269	0.878099146	0.872852561
279821	0.883306223	0.878100144	0.872854863
280090	0.883311908	0.878109861	0.872855547
280139	0.883329421	0.87811303	0.872861095
280140	0.883335867	0.878145247	0.872863096
280234	0.883337468	0.878147724	0.872875885
280278	0.883338532	0.878150694	0.872878452
280313	0.883339292	0.878161706	0.872885879
280434	0.88334396	0.878164762	0.872893208
280800	0.883346313	0.878164779	0.872894338
281279	0.883349191	0.87821452	0.872894645
281294	0.883349966	0.878220685	0.872897289
281319	0.883351776	0.878230094	0.872897805
281363	0.883362897	0.878231936	0.87289793
281624	0.883365469	0.878259872	0.872898092
282227	0.883366944	0.878266559	0.87289829
282404	0.883369399	0.878272293	0.872898428
282407	0.883372811	0.878274171	0.872898775
282582	0.883376184	0.878295914	0.87289889
282977	0.883381059	0.878304168	0.872902597
283105	0.883386249	0.878305426	0.873563915
283176	0.883389668	0.878312484	0.873563962
283229	0.88339804	0.878350186	0.873566528
283311	0.883399563	0.878355781	0.87358648
283322	0.883421094	0.87835709	0.873586502
284158	0.883423095	0.878357854	0.873586771
284175	0.883423115	0.878358537	0.873629001
284204	0.88342755	0.878371554	0.873629021
284348	0.883428089	0.878373441	0.873629374
284525	0.883435675	0.878395234	0.873629937
284582	0.883436469	0.878396369	0.873631114
284631	0.88343747	0.87839959	0.873631909
284809	0.883439442	0.878406718	0.873633488
285495	0.883441713	0.87840765	0.873634447
286125	0.883450099	0.87841215	0.873639622
286204	0.883452234	0.878433659	0.873645105
286397	0.88345326	0.878434499	0.873645355
286568	0.883454133	0.878435381	0.873646552
287119	0.883456898	0.878443496	0.873654089
287218	0.883457828	0.878444408	0.873659777
287468	0.88345959	0.878444486	0.873660267
287560	0.883461866	0.878466915	0.8736603
287577	0.883468186	0.878467376	0.873660453
287882	0.883514268	0.878469353	0.873661635
287922	0.883533582	0.878470201	0.873661754
288542	0.883535454	0.878471082	0.873662185
288579	0.883549261	0.87847431	0.87366443
288667	0.883551583	0.878476951	0.873677121
289170	0.883551594	0.878503938	0.873677138
289280	0.883554087	0.878505216	0.873690476
289427	0.883568519	0.878505299	0.873698049
289428	0.883585729	0.878511953	0.87369975
290375	0.883612258	0.878516195	0.873706594
292698	0.883616233	0.87851661	0.873707867
293154	0.883620727	0.8785181	0.873708658
293325	0.883622418	0.878518451	0.873708886
293652	0.88364337	0.878519287	0.873709117
293826	0.883652241	0.878530274	0.873710238
295740	0.883669915	0.878532511	0.873712485
295759	0.883671556	0.878545636	0.873717301
295871	0.883672675	0.878552048	0.873718837
296622	0.883677693	0.878560325	0.873721638
297312	0.883677849	0.878568135	0.873721886
297726	0.883677978	0.878577118	0.873728823
297873	0.883681053	0.878594831	0.873738203
298280	0.883681069	0.878600624	0.873739246
298394	0.883686122	0.878601169	0.87374577
298958	0.883690021	0.878608961	0.873746333
299256	0.883707224	0.878610895	0.873746896
299902	0.883720633	0.878611076	0.873791149
300000	0.883724503	0.878612683	0.873791209
300981	0.884016299	0.878612734	0.8737928
301524	0.884050728	0.87861281	0.873794037
302341	0.884051656	0.878630086	0.873799813
302400	0.884053056	0.878648832	0.873800222
302449	0.884106353	0.878656234	0.873809587
303366	0.884106598	0.878657139	0.873809694
303667	0.884107406	0.878658036	0.873809809
304926	0.884146945	0.878659573	0.873819294
304927	0.884148281	0.878664674	0.873821674
305284	0.884170378	0.878668928	0.873834644
306515	0.884182443	0.878671823	0.873861812
306597	0.884182798	0.878681112	0.873864158
306804	0.884183784	0.878682023	0.873864208
306935	0.884186687	0.878711172	0.87386433
307345	0.884191669	0.878712737	0.873864758
307995	0.884191692	0.878717538	0.873865152
308071	0.884216307	0.878725911	0.873865563
308327	0.884219206	0.878732425	0.873865688
308666	0.884219263	0.878735963	0.873865706
309477	0.884220496	0.878742663	0.873865827
310271	0.88422052	0.878751578	0.873866061
312006	0.884271031	0.878754	0.873866131
312191	0.88427781	0.878760943	0.873866389
312671	0.884290177	0.878761847	0.873866544
312874	0.884306259	0.878764671	0.873868867
313035	0.884329261	0.878779271	0.873875223
313294	0.884331088	0.878783806	0.873875283
314517	0.884338659	0.878800497	0.87388282
315779	0.884339452	0.878817189	0.873883017
316091	0.88433947	0.878837471	0.873884585
316214	0.884342372	0.878838961	0.873892436
316506	0.884342698	0.878839021	0.873923569
316596	0.884342805	0.878841995	0.873933554
316809	0.884343685	0.878859789	0.873938183
317597	0.884377501	0.878882188	0.873940295
317953	0.884377596	0.878885531	0.873946727
318078	0.884378053	0.878886887	0.873949557
318180	0.884391162	0.878910448	0.873951431
318263	0.884393113	0.878912592	0.873952371
318332	0.884394741	0.878914151	0.873957489
318443	0.884395158	0.878916991	0.873972341
318494	0.884395274	0.878935345	0.873972612
318545	0.884395786	0.878936663	0.873974943
318569	0.884395806	0.878937337	0.873975237
318678	0.884395828	0.8789396	0.873978558
318748	0.884396434	0.878947665	0.873979945
318816	0.884398996	0.878960388	0.87398223
319069	0.88439904	0.878972611	0.873983134
319149	0.884399477	0.878989302	0.873983872
319236	0.884399584	0.878990825	0.87398463
319335	0.884401484	0.879004051	0.87398536
319352	0.884411849	0.879005304	0.87398717
319766	0.884413525	0.879066598	0.873987535
319804	0.884413818	0.879068578	0.873988129
320304	0.884413836	0.879069495	0.87399768
320310	0.884415112	0.879071327	0.874002712
321113	0.884416205	0.879073143	0.874004336
321706	0.884419249	0.879074915	0.874012388
321727	0.884419617	0.87912879	0.874012867
321766	0.884420213	0.879128808	0.874013362
321858	0.884420545	0.879131235	0.874022971
321959	0.884420888	0.87913256	0.874034761
322090	0.884421596	0.879134607	0.874042208
322141	0.884421907	0.879136464	0.874046742
322156	0.884422314	0.879175862	0.874051346
322750	0.884422808	0.879182114	0.874051676
323059	0.884423443	0.879187658	0.874054096
323333	0.884443387	0.879188491	0.874054636
323469	0.884444795	0.87919565	0.87405561
323630	0.884445013	0.879197035	0.8740566
323888	0.884445946	0.87919717	0.874058436
324150	0.884451837	0.879206207	0.874094053
324248	0.884455707	0.879796254	0.874155692
324637	0.884457994	0.879805844	0.874158095
325365	0.884459194	0.879812036	0.874159805
325614	0.884497701	0.879813124	0.874162287
325897	0.884498877	0.879822187	0.874163059
325899	0.884499721	0.879837154	0.874163075
326590	0.884502028	0.87983798	0.874164968
327911	0.884558525	0.879843012	0.87417247
327951	0.884561418	0.879845704	0.874172563
328187	0.884561942	0.879846081	0.874174895
328331	0.884606189	0.879852085	0.874182159
329104	0.884666201	0.879859373	0.874190266
329728	0.884666735	0.87985973	0.874195137
329758	0.884674217	0.879859786	0.874197053
331601	0.884698857	0.886659886	0.874201201
333032	0.884699165	0.886832856	0.87422467
333450	0.884701201	0.886833643	0.874225131
333461	0.884704705	0.88683473	0.874237177
333468	0.884707093	0.886836138	0.874241135
333481	0.884707222	0.886897427	0.874242683
333495	0.884707576	0.8868978	0.874303868
333512	0.884776783	0.886938151	0.87438464
333519	0.884779232	0.886940396	0.874428685
333536	0.884806527	0.886943998	0.874485937
333565	0.88481114	0.886944838	0.874487848
333769	0.884811254	0.886945937	0.87448882
333825	0.884811299	0.886946626	0.874489957
334883	0.88481298	0.886949931	0.874490454
335158	0.884813913	0.886969804	0.874503212
335443	0.884813986	0.886970116	0.874505603
335454	0.884814046	0.886978956	0.874510049
335456	0.884814639	0.886992321	0.874510819
335498	0.88481924	0.886993215	0.874523478
335500	0.884822913	0.886997437	0.874524922
335562	0.884823467	0.886997894	0.874529112
335804	0.884886495	0.886998303	0.8745426
335856	0.884887095	0.886998854	0.874544813
335937	0.884887231	0.886999359	0.87456354
336108	0.884894567	0.887001697	0.874607999
336146	0.884895637	0.887002178	0.874610222
336170	0.884898898	0.887003636	0.874611129
336174	0.884901136	0.88700856	0.874634367
336201	0.884903438	0.887009242	0.874634441
336305	0.884907158	0.887009788	0.874636244
336308	0.8849129	0.887012261	0.874640894
336612	0.884919761	0.887013543	0.874644683
337352	0.884932021	0.887025887	0.874644983
337510	0.884933656	0.887032006	0.874661469
337594	0.884934384	0.88703694	0.874663509
337900	0.884934402	0.887038151	0.874667407
338000	0.884963227	0.887044385	0.874682246
338057	0.884966023	0.887075793	0.874685702
338113	0.884974515	0.887119493	0.874686315
338265	0.884978235	0.887119553	0.874686666
338323	0.884983004	0.887119874	0.874700883
338397	0.884983166	0.887121084	0.874752249
338591	0.884983823	0.887122035	0.874799805
338635	0.88498496	0.88712669	0.87480775
338642	0.884985363	0.887126983	0.874807767
338883	0.884994895	0.887130054	0.874809732
338957	0.88502372	0.88713468	0.874819054
339059	0.88502895	0.887136942	0.874841172
339092	0.885036595	0.887160907	0.874856052
339147	0.885037607	0.887169263	0.874856102
339275	0.885039836	0.8871756	0.874858949
339566	0.885040327	0.887196088	0.874861974
339826	0.885058148	0.887196484	0.874862638
340006	0.885061595	0.887196603	0.87486623
341056	0.885063924	0.887199096	0.878066556
341661	0.885065501	0.88720548	0.878067474
341724	0.885067173	0.88722249	0.878070224
341739	0.885067322	0.887251613	0.878088989
342419	0.885068567	0.887252145	0.878097745
342463	0.885071842	0.887252372	0.878152438
342474	0.885078511	0.887266825	0.87815994
342801	0.885081707	0.887272525	0.8781739
343209	0.885084969	0.887282751	0.878183277
343410	0.885159445	0.887289153	0.878187016
343848	0.885161767	0.88729501	0.878191057
343995	0.885189971	0.887297615	0.878204552
344772	0.885190188	0.887298229	0.878207303
344838	0.885191234	0.887298661	0.878215601
344851	0.885204313	0.88730066	0.878218632
344857	0.885206487	0.887357238	0.878238525
344914	0.885207102	0.887357866	0.878240857
345600	0.885208999	0.887360236	0.878243384
345692	0.887399217	0.887362286	0.878244985
346713	0.887401421	0.887364302	0.87824858
347140	0.887402694	0.887364916	0.878248687
347282	0.887403179	0.887368715	0.878252553
348016	0.887404748	0.887434509	0.878264053
348139	0.887408015	0.887580495	0.878265585
350063	0.887425671	0.887580564	0.878268981
350089	0.887427596	0.887583888	0.878317208
350170	0.887431268	0.887586224	0.87831933
350456	0.887431594	0.887587664	0.878320494
350694	0.887433836	0.887588044	0.878320609
350803	0.887440485	0.887589735	0.878332902
351950	0.887442416	0.887593096	0.878342278
352138	0.887443801	0.887594649	0.878356745
352259	0.887445436	0.887596877	0.878358071
352932	0.88747364	0.887597292	0.878358664
352970	0.887477193	0.887597492	0.878361165
352982	0.88748045	0.887597646	0.878361937
352993	0.887482878	0.887599777	0.878362231
353048	0.887483254	0.887605031	0.878560951
353072	0.887485044	0.887606781	0.878563624
353080	0.887486371	0.887609911	0.87856636
353134	0.887486903	0.887611823	0.878568092
353136	0.887491916	0.887613288	0.878568413
353496	0.887499267	0.887613708	0.878572641
353508	0.887502238	0.88763883	0.878583262
353539	0.887506541	0.887760265	0.87858552
353723	0.887507217	0.887766088	0.878589412
353905	0.887546603	0.887767076	0.878590517
353909	0.887551952	0.887780241	0.878616097
354137	0.887552797	0.887780856	0.878630231
354419	0.887569149	0.887793165	0.879140412
354804	0.887578487	0.887796818	0.879177641
354805	0.887582837	0.887805439	0.879179169
354849	0.887672207	0.887807544	0.87918963
354908	0.887855113	0.887826659	0.879190555
355276	0.887865772	0.887829407	0.879195765
355278	0.887868057	0.887830251	0.879197008
355333	0.887871549	0.887838582	0.879198697
355334	0.88787511	0.887844603	0.879237465
355335	0.887898195	0.887845045	0.879252037
355671	0.887906783	0.88784523	0.87925274
356458	0.887907006	0.887847076	0.879259773
356936	0.887908744	0.887852933	0.879273753
358412	0.887926077	0.887856996	0.879281056
358704	0.88792724	0.887859725	0.879283388
359368	0.88792768	0.887869726	0.879294318
359581	0.887928316	0.887877253	0.879299589
359834	0.887934174	0.887883154	0.879299622
360000	0.887935999	0.887891637	0.879308146
360326	0.88806862	0.887931144	0.879310896
360797	0.888073158	0.887932188	0.879313018
361527	0.888073176	0.887933351	0.879313609
361642	0.888087436	0.88793448	0.879313625
362059	0.888091828	0.887934497	0.879314433
362683	0.888167744	0.887935336	0.879314877
362776	0.888195812	0.887937784	0.879317483
362897	0.888196646	0.887941041	0.879371516
363600	0.888199882	0.887941361	0.879371984
364135	0.888790118	0.887941862	0.879374896
364136	0.888879488	0.888807335	0.879378028
364158	0.888883838	0.888822961	0.879433346
364166	0.888892434	0.888827159	0.879436728
364187	0.888900186	0.88882995	0.879437728
364230	0.888902624	0.888891192	0.879445439
364285	0.888910855	0.88890468	0.87944795
364298	0.888919878	0.888905246	0.879468509
364407	0.888926848	0.888907416	0.879529201
364763	0.888926867	0.888908472	0.879533336
364857	0.888957821	0.888909573	0.879533613
365840	0.88895813	0.888910349	0.879534032
366178	0.888958977	0.888910366	0.879534329
366636	0.888960404	0.888911334	0.879541626
366713	0.888963295	0.888921687	0.879545503
367029	0.888977839	0.888923272	0.879549228
367030	0.888994359	0.888924303	0.879557363
367415	0.889002692	0.88892526	0.879561873
368076	0.889002711	0.888926625	0.879566778
368212	0.889007595	0.888927186	0.879568295
368333	0.889019851	0.889198492	0.879568737
369082	0.889021617	0.889215321	0.879571173
370259	0.889022252	0.889231773	0.879574025
370595	0.889025544	0.889242186	0.879575826
370821	0.889026524	0.889245222	0.879577335
370982	0.889040784	0.88924566	0.879577924
371060	0.88904291	0.889246661	0.879577941
371278	0.889044241	0.889248247	0.879588467
371609	0.889120157	0.889249171	0.879588742
371661	0.889148361	0.889251697	0.879594133
372826	0.889148584	0.88925804	0.87959586
373413	0.889149092	0.889300185	0.879597993
373529	0.889150384	0.889316993	0.879598781
373570	0.889251236	0.88931869	0.879599208
373578	0.889346073	0.889319593	0.879599917
373600	0.889457424	0.889319722	0.879603062
373682	0.889460182	0.889321156	0.879610769
374046	0.889559826	0.889322667	0.879615005
374451	0.889562096	0.889323255	0.87961576
375248	0.889565796	0.889326366	0.879616322
375824	0.889566373	0.889330179	0.879617069
375971	0.889625131	0.889366919	0.879617855
376217	0.889626202	0.889430593	0.879618912
376323	0.889639816	0.889431738	0.879618928
376370	0.889651089	0.889433778	0.879620328
376566	0.889659422	0.889434494	0.879630635
376598	0.889675942	0.889435061	0.879645285
376685	0.889683767	0.889436967	0.879646193
377077	0.889697073	0.889471652	0.87965552
377207	0.889701192	0.889472665	0.879658094
377267	0.889701414	0.889487124	0.879658375
377295	0.889702228	0.889488132	0.879660638
377300	0.889703483	0.889505139	0.879662103
377396	0.889712147	0.889506777	0.87966336
378187	0.889714847	0.889508139	0.87966345
378385	0.889715191	0.889529368	0.879663541
378488	0.8897161	0.889534884	0.879664597
379493	0.889716776	0.889541116	0.879677243
379775	0.88972222	0.889541177	0.879684746
380096	0.889726211	0.889541193	0.879686521
380211	0.889746088	0.88954121	0.879688146
380254	0.889747887	0.889542131	0.879689852
380469	0.88977725	0.889547292	0.879695567
380503	0.889782689	0.889681259	0.879711224
380560	0.889820258	0.889682188	0.879718478
382003	0.889826362	0.889700862	0.879718493
382082	0.889842027	0.889702781	0.879720735
382144	0.889844195	0.889717539	0.879724494
382436	0.889880494	0.889719583	0.879724955
383834	0.889910747	0.889720858	0.879725156
385109	0.889917912	0.889720933	0.879726252
385816	0.889946117	0.889721394	0.879740426
386459	0.889948209	0.88972432	0.879740913
386502	0.889950312	0.889724757	0.879741576
387347	0.889950328	0.889725146	0.879742882
389197	0.889950487	0.889725912	0.879744769
389652	0.889965873	0.889729042	0.879745406
389718	0.889968754	0.889731732	0.879753721
389802	0.889976608	0.88973256	0.879765448
390751	0.889978839	0.889739085	0.879778761
390840	0.889979405	0.889746897	0.879807968
391004	0.889980289	0.889749755	0.879808369
391005	0.889980299	0.889752905	0.879809531
391014	0.889981062	0.889753541	0.879809648
391036	0.889982241	0.88975741	0.879810297
391045	0.889995624	0.889757963	0.879811602
391075	0.88999626	0.889778347	0.879811632
391078	0.890000315	0.889790784	0.879811893
391096	0.890001235	0.889792295	0.879812407
391101	0.890013935	0.889792832	0.879813969
391113	0.890014104	0.889794701	0.879815025
391117	0.890014207	0.889795604	0.879816082
391140	0.890024111	0.889811745	0.879816098
391159	0.890039788	0.889815025	0.879816749
391250	0.890041495	0.889815085	0.879819433
391257	0.890045795	0.889815201	0.879850566
391541	0.890045918	0.889815574	0.879851946
391564	0.890064378	0.8898162	0.879857163
391626	0.890064476	0.88981626	0.879865568
391672	0.890064494	0.889818116	0.879865585
391673	0.890064606	0.889818194	0.879866034
391733	0.890064771	0.88981862	0.879867046
391754	0.890065054	0.889819079	0.879877933
391757	0.890068409	0.88981921	0.879879248
392019	0.890068695	0.889819472	0.879879467
392068	0.890070632	0.889820657	0.879879664
392294	0.89007065	0.889825811	0.879880015
392376	0.890071069	0.889832396	0.879883519
392428	0.890071188	0.889834193	0.879884044
392546	0.890088573	0.889838615	0.879884172
392699	0.890088712	0.89202027	0.879885902
392999	0.890090493	0.892021201	0.879902252
393061	0.890092307	0.892022089	0.879902381
393150	0.890093132	0.892026195	0.879902529
394064	0.890096656	0.892029541	0.87990258
395082	0.890096745	0.892035518	0.879902638
395591	0.890098071	0.892037193	0.879902813
395622	0.890101241	0.892043339	0.879904272
397596	0.890113379	0.892046001	0.879904534
398363	0.890124639	0.892046255	0.879904609
398829	0.890146319	0.892047964	0.879905009
399187	0.890146444	0.892049702	0.879906644
399200	0.890147772	0.892050763	0.879907033
399829	0.890178225	0.892053165	0.879907523
400188	0.89018085	0.892062166	0.879909088
400191	0.890182395	0.892064578	0.879911119
400203	0.890184185	0.892083384	0.879911245
400244	0.890186727	0.892113664	0.879911308
400268	0.890203832	0.892135668	0.879911377
400371	0.890210846	0.892136965	0.879911909
400487	0.890218804	0.892173704	0.879912877
400493	0.890283283	0.892177649	0.87992798
400494	0.890283383	0.892177963	0.879928807
401519	0.890283651	0.892181286	0.879931048
402196	0.890286249	0.892187143	0.879932245
402240	0.890291009	0.892201297	0.879932306
403096	0.890296318	0.89220296	0.879932762
403126	0.890297081	0.892214472	0.879932871
403179	0.890299335	0.892223277	0.879993422
403305	0.890300008	0.892260017	0.879998158
403503	0.89030003	0.892263095	0.880006363
403661	0.89032614	0.892263996	0.880007313
403694	0.890340093	0.892266477	0.88000757
403912	0.890355397	0.892266492	0.880014981
404065	0.890370827	0.89231367	0.880015556
404199	0.890372496	0.892318288	0.880057526
404291	0.89037958	0.892344425	0.880061386
404292	0.890380026	0.892345781	0.88006599
405431	0.890381563	0.892346223	0.880071574
405990	0.890383375	0.892347281	0.880071644
406211	0.890385409	0.892347307	0.880076791
406384	0.890385674	0.892363306	0.880084548
407011	0.890388861	0.892363477	0.880090291
407154	0.890389945	0.892363494	0.880136216
407469	0.890445213	0.892366938	0.880137785
409458	0.89044523	0.892370013	0.880169429
409691	0.890446046	0.892370221	0.880170824
410063	0.890446123	0.89237093	0.880172902
410146	0.890452146	0.892388301	0.880176655
410410	0.890452743	0.89240315	0.880178003
410731	0.890453267	0.892405529	0.880178483
410791	0.890456153	0.892405545	0.880178503
410821	0.89045967	0.892409027	0.880182235
410956	0.89046049	0.892414884	0.88018301
411127	0.890461097	0.8924245	0.880191119
411129	0.890462167	0.892426476	0.880196253
411294	0.890464175	0.89242768	0.880197309
411335	0.890464194	0.892428446	0.880233817
411441	0.890493694	0.892431021	0.880241941
411450	0.890494281	0.89243295	0.880245895
411536	0.890519938	0.8924354	0.880259448
411583	0.8905217	0.892438077	0.88027536
411808	0.890524476	0.892439289	0.880314486
411930	0.8905251	0.89243964	0.880382736
412094	0.890530111	0.892442194	0.880384319
412120	0.89053347	0.892443498	0.880392321
412209	0.890558422	0.8924447	0.880395336
412244	0.890558961	0.8924466	0.88039559
412257	0.890559699	0.892449125	0.880450814
412303	0.890563329	0.892449877	0.880450846
412316	0.890601402	0.892487191	0.880452973
412824	0.890608834	0.892488424	0.880464741
413033	0.890613282	0.89248959	0.880464933
413290	0.890613987	0.892490973	0.880498706
413334	0.890616338	0.892492187	0.880516877
413353	0.890617614	0.892498317	0.880517833
413675	0.890645818	0.892500282	0.880527971
414245	0.890648188	0.892502459	0.880529288
414470	0.890652716	0.89250384	0.880530068
414485	0.890652829	0.89250637	0.880537434
415529	0.890653133	0.892509079	0.880538151
415675	0.890655649	0.892511412	0.880539932
416152	0.890656469	0.892512503	0.884201826
416251	0.890658143	0.892513171	0.884203739
416445	0.890658305	0.892513505	0.884213626
416494	0.890662796	0.8925148	0.884220888
416507	0.890665153	0.892516919	0.884223343
416782	0.890675675	0.89251937	0.8842351
417041	0.890676289	0.89252056	0.884236157
417090	0.890678136	0.892522645	0.884242952
417153	0.890685173	0.892522856	0.884244144
417224	0.890696264	0.892526693	0.884251184
417332	0.890696646	0.892527931	0.884342706
417419	0.890697296	0.892529205	0.884346484
417545	0.890697872	0.892531406	0.884353747
417573	0.890703405	0.892739998	0.884366931
417597	0.890708594	0.89274751	0.884382964
417748	0.890708672	0.892748612	0.884402637
417767	0.890749557	0.892749246	0.884403486
417781	0.890770613	0.892749449	0.884412986
417787	0.890779981	0.892749823	0.884415009
418403	0.890781355	0.892751992	0.884429769
418507	0.890794988	0.892752007	0.884431392
418747	0.890796169	0.89275373	0.884439708
418802	0.890796512	0.892754136	0.88444114
418838	0.890798652	0.892755097	0.88444224
419419	0.890799053	0.892756386	0.884447157
